date,Chain,TVL
2025-12-21,BSquared,3610988
2025-12-21,Babylon Genesis,318244
2025-12-21,Bahamut,232396
2025-12-21,Base,4400661537
2025-12-21,Beam,1433556
2025-12-21,Bifrost,6838508
2025-12-21,Bitcichain,1261
2025-12-21,Bitcoin,6856900558
2025-12-21,Bitcoincash,6869413
2025-12-21,Bitgert,0
2025-12-21,Bitindi,0
2025-12-21,Bitlayer,3007789
2025-12-21,Bitnet,0
2025-12-21,Bitrock,0
2025-12-21,Astar,1985746
2025-12-21,Boba,2814835
2025-12-21,Blast,53450497
2025-12-21,Concordium,1455
2025-12-21,Bone,0
2025-12-21,Bostrom,5617
2025-12-21,Botanix,19555880
2025-12-21,BounceBit,1065667
2025-12-21,CLV,0
2025-12-21,CMP,0
2025-12-21,CORE,56115880
2025-12-21,CSC,373442
2025-12-21,Callisto,3020
2025-12-21,Camp Network,7130
2025-12-21,Canto,3649222
2025-12-21,Capx Chain,2154018
2025-12-21,Carbon,713653
2025-12-21,Cardano,177907899
2025-12-21,Celo,43494406
2025-12-21,Chainflip,12078804
2025-12-21,Chihuahua,36255
2025-12-21,Chiliz,6159901
2025-12-21,Chromia,611000
2025-12-21,Civitia,51385
2025-12-21,Comdex,15648
2025-12-21,Astar zkEVM,19759
2025-12-21,Conflux,7630333
2025-12-21,Corn,1070754
2025-12-21,CosmosHub,176555
2025-12-21,Coti,1286092
2025-12-21,Crab,93041
2025-12-21,Crescent,55580
2025-12-21,Cronos,375002751
2025-12-21,Cronos zkEVM,9432282
2025-12-21,CrossFi,78093
2025-12-21,Cube,0
2025-12-21,Cyber,21134
2025-12-21,DChain,20603
2025-12-21,DFK,1240876
2025-12-21,DFS Network,0
2025-12-21,DSC,0
2025-12-21,Darwinia,4733
2025-12-21,Dash,94802
2025-12-21,DeFiChain EVM,89330
2025-12-21,DeFiVerse,0
2025-12-21,DefiChain,1381638
2025-12-21,Degen,82209
2025-12-21,Dexalot,2717476
2025-12-21,Dexit,0
2025-12-21,Doge,13266163
2025-12-21,Dogechain,1626141
2025-12-21,Doma,0
2025-12-21,DuckChain,13600
2025-12-21,Dymension,1681746
2025-12-21,Fluence,2349796
2025-12-21,Fraxtal,40068168
2025-12-21,GateLayer,2307310
2025-12-21,Eclipse,2563562
2025-12-21,Elastos,772313
2025-12-21,Electroneum,220818
2025-12-21,Elys,65229
2025-12-21,Elysium,148207
2025-12-21,Empire,0
2025-12-21,Endurance,3936
2025-12-21,Energi,223042
2025-12-21,Ham,2929
2025-12-21,EnergyWeb,130442
2025-12-21,Harmony,494225
2025-12-21,Ergo,1858219
2025-12-21,Ethereum,69393676565
2025-12-21,EthereumClassic,213012
2025-12-21,EthereumPoW,19090
2025-12-21,Etherlink,50467829
2025-12-21,Eventum,1180494
2025-12-21,Everscale,242052
2025-12-21,Evmos,188193
2025-12-21,FSC,0
2025-12-21,Equilibrium,1134429
2025-12-21,Fantom,4895865
2025-12-21,Ethereal,41103598
2025-12-21,Filecoin,11198867
2025-12-21,ETHF,0
2025-12-21,Echelon Initia,1150114
2025-12-21,JOC,4835
2025-12-21,Fuel Ignition,5275349
2025-12-21,FunctionX,6481
2025-12-21,Flow,84201397
2025-12-21,Fuse,374794
2025-12-21,Fusion,0
2025-12-21,Form Network,5937
2025-12-21,GANchain,26181
2025-12-21,Gnosis,143239338
2025-12-21,Gala,3075580
2025-12-21,GodwokenV1,1159392
2025-12-21,Genesys,83146
2025-12-21,Genshiro,0
2025-12-21,GoChain,6531
2025-12-21,Godwoken,54666
2025-12-21,Goerli,0
2025-12-21,Gravity by Galxe,3859293
2025-12-21,HAQQ,11
2025-12-21,Findora,49387
2025-12-21,Flare,187939369
2025-12-21,HPB,0
2025-12-21,LightLink,641394
2025-12-21,Fogo,289095
2025-12-21,Libre,151722
2025-12-21,ENULS,2297
2025-12-21,HashKey Chain,2037315
2025-12-21,Haven1,6888
2025-12-21,HeLa,117227
2025-12-21,Heco,97573
2025-12-21,Hedera,66665605
2025-12-21,Heiko,0
2025-12-21,Hemi,16293176
2025-12-21,Hoo,0
2025-12-21,Horizen EON,0
2025-12-21,Hydra,19248
2025-12-21,Hydra Chain,40974
2025-12-21,Hyperliquid L1,1443375315
2025-12-21,ICP,14097327
2025-12-21,Hydration,97201630
2025-12-21,IOTA,9726362
2025-12-21,IOTA EVM,2469152
2025-12-21,Icon,6307758
2025-12-21,Immutable zkEVM,11644336
2025-12-21,Inertia,342989
2025-12-21,Initia,4102507
2025-12-21,Injective,14019852
2025-12-21,Ink,439443296
2025-12-21,Interlay,329327
2025-12-21,EOS EVM,440
2025-12-21,Echelon,0
2025-12-21,IoTeX,5587219
2025-12-21,Boba_Avax,0
2025-12-21,Boba_Bnb,15
2025-12-21,Joltify,5654
2025-12-21,Juno,120080
2025-12-21,K2,1616697
2025-12-21,KCC,1154482
2025-12-21,KUB,3085863
2025-12-21,Kadena,0
2025-12-21,Kaia,15482191
2025-12-21,Kardia,17752
2025-12-21,Karura,100657
2025-12-21,Kasplex,451923
2025-12-21,Katana,383453163
2025-12-21,Kava,50534800
2025-12-21,Keeta,259092
2025-12-21,Kekchain,0
2025-12-21,Kintsugi,26495
2025-12-21,Kopi,0
2025-12-21,Kroma,0
2025-12-21,Kujira,1259635
2025-12-21,LUKSO,35900
2025-12-21,LaChain Network,44603
2025-12-21,Lachain,16595
2025-12-21,Lamden,0
2025-12-21,Lens,210908
2025-12-21,GOAT,32788654
2025-12-21,JBC,7801
2025-12-21,ENI,43857239
2025-12-21,svmBNB,23197
2025-12-21,Stratis,31803
2025-12-21,Polynomial,2167163
2025-12-21,Lung,0
2025-12-21,MANTRA,413527
2025-12-21,MAP Protocol,7154766
2025-12-21,MEER,0
2025-12-21,MTT Network,35
2025-12-21,MUUCHAIN,0
2025-12-21,MVC,274745
2025-12-21,Manta,11070629
2025-12-21,Manta Atlantic,2039
2025-12-21,Mantle,174596056
2025-12-21,Massa,37960
2025-12-21,Matchain,76241
2025-12-21,Mayachain,6777362
2025-12-21,Merlin,24027380
2025-12-21,Meter,358417
2025-12-21,Metis,18357894
2025-12-21,Mezo,4339949
2025-12-21,Migaloo,0
2025-12-21,Milkomeda A1,1146
2025-12-21,Milkomeda C1 (Deprecated),0
2025-12-21,Mind Network,0
2025-12-21,Mint,49030
2025-12-21,Mixin,28072856
2025-12-21,Mode,2365046
2025-12-21,Monad,225828498
2025-12-21,Moonbeam,4563280
2025-12-21,Moonchain,136
2025-12-21,Moonriver,2038399
2025-12-21,Morph,6679557
2025-12-21,Movement,196513658
2025-12-21,MultiVAC,16450
2025-12-21,MultiversX,20438485
2025-12-21,NEO,5369124
2025-12-21,NOS,0
2025-12-21,Nahmii,70632
2025-12-21,Naka,118289
2025-12-21,Namada,1474804
2025-12-21,Near,135577060
2025-12-21,Neo X Mainnet,14089
2025-12-21,Neon,141004
2025-12-21,Neutron,18709871
2025-12-21,Nibiru,5401773
2025-12-21,Nolus,806169
2025-12-21,Nova Network,0
2025-12-21,Nuls,2541472
2025-12-21,OKTChain,1585257
2025-12-21,OP Mainnet,285657134
2025-12-21,OXFUN,0
2025-12-21,SatoshiVM,249650
2025-12-21,Oasis Sapphire,286012
2025-12-21,Oasys,778201
2025-12-21,PulseChain,84573560
2025-12-21,Ontology,5448898
2025-12-21,OntologyEVM,1943
2025-12-21,Onus,284512
2025-12-21,OpenGPU,76551
2025-12-21,Oraichain,481382
2025-12-21,Palm,538
2025-12-21,Parex,71881
2025-12-21,Osmosis,27890193
2025-12-21,Polygon,1207642720
2025-12-21,Parallel,0
2025-12-21,Plasma,1400470938
2025-12-21,Penumbra,10999
2025-12-21,Polis,0
2025-12-21,Odyssey,398270
2025-12-21,Perennial,0
2025-12-21,Persistence One,48891
2025-12-21,Lisk,5537205
2025-12-21,Polkadex,72043
2025-12-21,Plume (Deprecated),0
2025-12-21,Plume Mainnet,155062155
2025-12-21,Omax,22134
2025-12-21,Scroll,191646954
2025-12-21,Planq,5815
2025-12-21,Pego,47690
2025-12-21,Peaq,1111961
2025-12-21,Rari,13995
2025-12-21,Q Protocol,64752
2025-12-21,QL1,0
2025-12-21,Qubic,89825
2025-12-21,REI,1840
2025-12-21,REIchain,1549
2025-12-21,RENEC,71838
2025-12-21,RSS3,45009
2025-12-21,Rangers,0
2025-12-21,Redbelly,306654
2025-12-21,Redstone,37125
2025-12-21,ReyaChain,25658927
2025-12-21,Rollux,15173153
2025-12-21,Ronin,19268636
2025-12-21,Rootstock,166428889
2025-12-21,SKALE Europa,193026
2025-12-21,SX Network,1141
2025-12-21,SX Rollup,2131491
2025-12-21,Saakuru,65889
2025-12-21,Saga,10448130
2025-12-21,Obyte,455289
2025-12-21,Prom,912049
2025-12-21,Provenance,392468355
2025-12-21,Radix,4575551
2025-12-21,Polygon zkEVM,1815336
2025-12-21,re.al,0
2025-12-21,Loop,43148
2025-12-21,XDC,25849628
2025-12-21,XPLA,418613
2025-12-21,Sei,179802083
2025-12-21,Shape,84745
2025-12-21,Shibarium,1483488
2025-12-21,Shiden,22575
2025-12-21,Shido,434655
2025-12-21,ShimmerEVM,628942
2025-12-21,Sifchain,0
2025-12-21,Silicon zkEVM,7832
2025-12-21,Solana,8530245199
2025-12-21,Songbird,511860
2025-12-21,Somnia,3178595
2025-12-21,Soneium,35367868
2025-12-21,Sonic,77410355
2025-12-21,Soon Network,23842
2025-12-21,Sophon,8969436
2025-12-21,Sora,42232
2025-12-21,Stable,5081
2025-12-21,Stacks,116676919
2025-12-21,Starcoin,606387
2025-12-21,Stargaze,157780
2025-12-21,Starknet,237560577
2025-12-21,Story,8541215
2025-12-21,Oasis Emerald,215100
2025-12-21,Secret,3213657
2025-12-21,Superposition,166688
2025-12-21,ZetaChain,7086052
2025-12-21,Supra,1806950
2025-12-21,Swan,4600
2025-12-21,Swellchain,6878031
2025-12-21,Syscoin,0
2025-12-21,TAC,3753843
2025-12-21,TON,83693936
2025-12-21,Taiko,8604742
2025-12-21,Taraxa,3600235
2025-12-21,Telos,3879351
2025-12-21,Tenet,0
2025-12-21,Terra Classic,652736
2025-12-21,Terra2,7224144
2025-12-21,Tezos,31808139
2025-12-21,Theta,549761
2025-12-21,Thorchain,46307242
2025-12-21,ThunderCore,360023
2025-12-21,Titan,748982
2025-12-21,Tlchain,0
2025-12-21,Tombchain,20324
2025-12-21,Tron,4445007336
2025-12-21,UX,863130
2025-12-21,Ubiq,0
2025-12-21,Stellar,161383035
2025-12-21,Step,24400
2025-12-21,zkLink Nova,138330
2025-12-21,Superseed,204113
2025-12-21,XRPL EVM,44997
2025-12-21,Vite,4949488
2025-12-21,XRPL,65438697
2025-12-21,WEMIX3.0,8041301
2025-12-21,Vaulta,64736434
2025-12-21,VeChain,2346798
2025-12-21,Velas,310862
2025-12-21,Venom,3044836
2025-12-21,Verus,27084173
2025-12-21,Viction,493454
2025-12-21,VinuChain,11539
2025-12-21,Vision,0
2025-12-21,Voi Network,60966
2025-12-21,Unichain,128289294
2025-12-21,WINR,869493
2025-12-21,XPR Network,52905184
2025-12-21,Wanchain,3820159
2025-12-21,Waterfall,1
2025-12-21,Waves,12400997
2025-12-21,Wax,415434
2025-12-21,World Chain,39858875
2025-12-21,X Layer,23399018
2025-12-21,Ultron,290651
2025-12-21,Xai,102806
2025-12-21,XION,5183
2025-12-21,XCHAIN,760298
2025-12-21,opBNB,19521405
2025-12-21,Sui,934200272
2025-12-21,Unit Zero,738539
2025-12-21,soonBase,392
2025-12-21,Litecoin,1983118
2025-12-21,Vana,1770361
2025-12-21,Xone Chain,14134
2025-12-21,Xphere,5
2025-12-21,ZIGChain,5303585
2025-12-21,ZKsync Era,33911894
2025-12-21,ZYX,0
2025-12-21,Zcash,1924019
2025-12-21,Yominet,1358865
2025-12-21,Zero Network,43612
2025-12-21,ZKsync Lite,0
2025-12-21,Zilliqa,570433
2025-12-21,inEVM,17756
2025-12-21,Zircuit,1490442
2025-12-21,Zkfair,89190
2025-12-21,smartBCH,84903
2025-12-21,Zora,55001
2025-12-21,aelf,5712914
2025-12-21,dYdX,158634227
2025-12-21,Zeniq,0
2025-12-28,Linea,210378375
2025-12-28,AB,783232
2025-12-28,AILayer,100603
2025-12-28,ENI,48061970
2025-12-28,AO,43958
2025-12-28,Abstract,26548840
2025-12-28,0G,2667672
2025-12-28,Aeternity,221
2025-12-28,Astar zkEVM,19759
2025-12-28,ALV,0
2025-12-28,Areon Network,18001
2025-12-28,Artela,0
2025-12-28,Aleph Zero EVM,0
2025-12-28,Alephium,1536433
2025-12-28,Algorand,46577172
2025-12-28,Ancient8,105059
2025-12-28,ApeChain,5302648
2025-12-28,Aptos,443939940
2025-12-28,Arbitrum,2832326337
2025-12-28,Arbitrum Nova,586753
2025-12-28,Archway,222240
2025-12-28,Avalanche,1172712915
2025-12-28,Agoric,107165
2025-12-28,Fuel Ignition,5007936
2025-12-28,Bitcoincash,6991751
2025-12-28,Asset Chain,230442
2025-12-28,Aurora,3794971
2025-12-28,BESC Hyperchain,446713
2025-12-28,BEVM,70595
2025-12-28,BOB,78243008
2025-12-28,BSC,6409343803
2025-12-28,BSquared,3486508
2025-12-28,Babylon Genesis,315893
2025-12-28,Bahamut,234152
2025-12-28,Base,4425890888
2025-12-28,Beam,1439926
2025-12-28,Berachain,248955727
2025-12-28,Bifrost,7062382
2025-12-28,Bifrost Network,21934933
2025-12-28,Bitcichain,1159
2025-12-28,Bitgert,0
2025-12-28,Bitindi,0
2025-12-28,Bitlayer,2992346
2025-12-28,Bitnet,0
2025-12-28,Bitrock,0
2025-12-28,Bittensor EVM,470242
2025-12-28,Bittorrent,198402
2025-12-28,Blast,51420016
2025-12-28,Aura Network,33277
2025-12-28,Bitcoin,6825411128
2025-12-28,AirDAO,0
2025-12-28,Dymension,1699282
2025-12-28,DuckChain,25287
2025-12-28,CosmosHub,177413
2025-12-28,BounceBit,1060499
2025-12-28,CLV,0
2025-12-28,CMP,0
2025-12-28,CORE,51770574
2025-12-28,CSC,341614
2025-12-28,Callisto,3002
2025-12-28,Camp Network,7256
2025-12-28,Canto,3639103
2025-12-28,Coti,1348680
2025-12-28,EDU Chain,893960
2025-12-28,Capx Chain,2109901
2025-12-28,Crescent,55580
2025-12-28,Chainflip,11925824
2025-12-28,Chihuahua,21747
2025-12-28,Chiliz,5891625
2025-12-28,Chromia,601498
2025-12-28,Civitia,56946
2025-12-28,Comdex,15648
2025-12-28,Concordium,1455
2025-12-28,ENULS,2689
2025-12-28,IoTeX,5693495
2025-12-28,Celo,36275292
2025-12-28,Boba_Bnb,15
2025-12-28,Bostrom,5490
2025-12-28,Bone,0
2025-12-28,Boba_Avax,0
2025-12-28,Botanix,18617302
2025-12-28,Cronos,369405037
2025-12-28,Cronos zkEVM,9152192
2025-12-28,CrossFi,79425
2025-12-28,Cube,0
2025-12-28,Cyber,21626
2025-12-28,DChain,20423
2025-12-28,DFK,1253255
2025-12-28,DFS Network,0
2025-12-28,DSC,0
2025-12-28,Darwinia,4624
2025-12-28,Dash,101064
2025-12-28,DeFiChain EVM,75862
2025-12-28,DeFiVerse,0
2025-12-28,DefiChain,1340873
2025-12-28,Degen,85
2025-12-28,Dexalot,2590664
2025-12-28,Dexit,0
2025-12-28,Doge,12479550
2025-12-28,Dogechain,1569054
2025-12-28,Doma,0
2025-12-28,Boba,2830922
2025-12-28,Astar,1882954
2025-12-28,Carbon,704917
2025-12-28,Form Network,5937
2025-12-28,ETHF,0
2025-12-28,Filecoin,10836838
2025-12-28,Echelon Initia,1111058
2025-12-28,Eclipse,2471834
2025-12-28,Elastos,567246
2025-12-28,Electroneum,230081
2025-12-28,Elys,64707
2025-12-28,Elysium,150883
2025-12-28,Empire,0
2025-12-28,Endurance,4182
2025-12-28,Findora,48966
2025-12-28,Conflux,7621657
2025-12-28,Energi,222577
2025-12-28,HPB,0
2025-12-28,Ham,2929
2025-12-28,Harmony,502489
2025-12-28,EthereumClassic,209230
2025-12-28,EthereumPoW,20687
2025-12-28,Etherlink,39076484
2025-12-28,Eventum,1256911
2025-12-28,Everscale,250701
2025-12-28,FSC,0
2025-12-28,Evmos,190860
2025-12-28,Ergo,1584387
2025-12-28,Equilibrium,1134429
2025-12-28,Fusion,0
2025-12-28,LightLink,634145
2025-12-28,Cardano,179552811
2025-12-28,Gnosis,137036182
2025-12-28,GOAT,32266260
2025-12-28,GRX Chain,624620
2025-12-28,Fogo,278167
2025-12-28,Fuse,406973
2025-12-28,Fraxtal,39969529
2025-12-28,Fluence,2400135
2025-12-28,FunctionX,6156
2025-12-28,GateLayer,2341297
2025-12-28,Gala,3032490
2025-12-28,Godwoken,54669
2025-12-28,Genesys,80704
2025-12-28,Genshiro,0
2025-12-28,Flare,188555044
2025-12-28,GoChain,6531
2025-12-28,GANchain,26048
2025-12-28,GodwokenV1,793408
2025-12-28,Goerli,0
2025-12-28,Gravity by Galxe,3855104
2025-12-28,HAQQ,11
2025-12-28,Fantom,5161959
2025-12-28,Ethereal,47051868
2025-12-28,Flow,70497661
2025-12-28,Ethereum,68320590824
2025-12-28,Corn,1069899
2025-12-28,JBC,7515
2025-12-28,JOC,7665
2025-12-28,HeLa,18784
2025-12-28,Heco,97573
2025-12-28,Hedera,67078793
2025-12-28,Heiko,0
2025-12-28,Hemi,13899256
2025-12-28,Hoo,0
2025-12-28,Horizen EON,0
2025-12-28,Hydra,19248
2025-12-28,Hydra Chain,40577
2025-12-28,Hydration,98510308
2025-12-28,Hyperliquid L1,1456445630
2025-12-28,ICP,13050059
2025-12-28,IOTA,9498268
2025-12-28,IOTA EVM,2290578
2025-12-28,Icon,6410324
2025-12-28,Immutable zkEVM,11676336
2025-12-28,Inertia,354235
2025-12-28,Initia,4292248
2025-12-28,Injective,15039083
2025-12-28,Ink,473564167
2025-12-28,Interlay,320516
2025-12-28,HashKey Chain,2029850
2025-12-28,Haven1,6888
2025-12-28,Echelon,0
2025-12-28,EOS EVM,440
2025-12-28,EnergyWeb,140151
2025-12-28,Joltify,5654
2025-12-28,KCC,1154303
2025-12-28,KUB,3102749
2025-12-28,Kadena,0
2025-12-28,Kaia,15238801
2025-12-28,Kardia,13985
2025-12-28,Karura,103133
2025-12-28,Kasplex,432997
2025-12-28,Katana,368407647
2025-12-28,Kava,50457206
2025-12-28,Keeta,232492
2025-12-28,Kekchain,0
2025-12-28,Kintsugi,81401
2025-12-28,Kopi,0
2025-12-28,Kroma,0
2025-12-28,Kujira,1218886
2025-12-28,LUKSO,29451
2025-12-28,LaChain Network,44593
2025-12-28,Lachain,16595
2025-12-28,Lamden,0
2025-12-28,Lens,209480
2025-12-28,Libre,151688
2025-12-28,Juno,119484
2025-12-28,K2,1616694
2025-12-28,Crab,91598
2025-12-28,Acala,182791
2025-12-28,Polkadex,72043
2025-12-28,Oasis Emerald,215472
2025-12-28,Manta,10740673
2025-12-28,Shape,82884
2025-12-28,Scroll,192200707
2025-12-28,Lung,0
2025-12-28,MANTRA,657592
2025-12-28,MAP Protocol,7664855
2025-12-28,MEER,0
2025-12-28,MTT Network,22
2025-12-28,MUUCHAIN,0
2025-12-28,OXFUN,0
2025-12-28,MVC,242031
2025-12-28,Massa,39207
2025-12-28,Monad,241844203
2025-12-28,Mint,14349
2025-12-28,Matchain,75076
2025-12-28,Mayachain,7003264
2025-12-28,Merlin,23560071
2025-12-28,Meter,377465
2025-12-28,Metis,18233858
2025-12-28,Mezo,4356651
2025-12-28,Migaloo,0
2025-12-28,Mode,2349228
2025-12-28,Secret,3219708
2025-12-28,Oasis Sapphire,296731
2025-12-28,Milkomeda C1 (Deprecated),0
2025-12-28,Mind Network,0
2025-12-28,Obyte,448965
2025-12-28,Oasys,778428
2025-12-28,Moonriver,2036340
2025-12-28,Morph,6677062
2025-12-28,Movement,188436308
2025-12-28,MultiVAC,16021
2025-12-28,MultiversX,19426828
2025-12-28,NEO,5325972
2025-12-28,NOS,0
2025-12-28,Nahmii,69797
2025-12-28,Naka,117692
2025-12-28,Namada,1474804
2025-12-28,Near,141549472
2025-12-28,Neo X Mainnet,16397
2025-12-28,Neon,18029
2025-12-28,Neutron,17118299
2025-12-28,Nibiru,3764652
2025-12-28,Nolus,796561
2025-12-28,Nova Network,0
2025-12-28,Nuls,2533015
2025-12-28,OKTChain,1516146
2025-12-28,OP Mainnet,293532418
2025-12-28,Milkomeda A1,1146
2025-12-28,Moonchain,140
2025-12-28,Moonbeam,4548199
2025-12-28,Pego,47690
2025-12-28,Penumbra,10999
2025-12-28,Prom,1042814
2025-12-28,OntologyEVM,2304
2025-12-28,Onus,284583
2025-12-28,OpenGPU,98671
2025-12-28,Oraichain,450210
2025-12-28,Osmosis,27980629
2025-12-28,Palm,538
2025-12-28,Parallel,0
2025-12-28,Parex,63747
2025-12-28,Peaq,1136136
2025-12-28,Omax,26723
2025-12-28,Ontology,5463928
2025-12-28,Plume (Deprecated),0
2025-12-28,Polygon,1167474578
2025-12-28,Perennial,0
2025-12-28,Lisk,5389833
2025-12-28,Planq,5747
2025-12-28,Plasma,1164459287
2025-12-28,Polygon zkEVM,1806621
2025-12-28,Plume Mainnet,166614295
2025-12-28,Polis,0
2025-12-28,Persistence One,46816
2025-12-28,zkLink Nova,110484
2025-12-28,dYdX,158563372
2025-12-28,RSS3,43968
2025-12-28,SatoshiVM,239123
2025-12-28,Radix,4538899
2025-12-28,Polynomial,2102189
2025-12-28,Provenance,574668021
2025-12-28,PulseChain,79660939
2025-12-28,Q Protocol,67603
2025-12-28,QL1,0
2025-12-28,Qubic,104278
2025-12-28,REI,1643
2025-12-28,REIchain,1527
2025-12-28,RENEC,71758
2025-12-28,Rangers,0
2025-12-28,Rari,13588
2025-12-28,Redbelly,167760
2025-12-28,Redstone,37125
2025-12-28,ReyaChain,25718610
2025-12-28,Rollux,15061965
2025-12-28,Ronin,18160090
2025-12-28,Rootstock,173089952
2025-12-28,SKALE Europa,193066
2025-12-28,SX Network,1126
2025-12-28,SX Rollup,1898433
2025-12-28,Saakuru,66998
2025-12-28,Saga,10681052
2025-12-28,Odyssey,377164
2025-12-28,Sei,172475883
2025-12-28,Manta Atlantic,2085
2025-12-28,XION,5075
2025-12-28,XPLA,323819
2025-12-28,Story,8179561
2025-12-28,Sui,930545398
2025-12-28,Shibarium,1445539
2025-12-28,Shiden,21938
2025-12-28,Shido,418331
2025-12-28,ShimmerEVM,627472
2025-12-28,Sifchain,0
2025-12-28,Silicon zkEVM,7684
2025-12-28,Solana,8244417075
2025-12-28,Somnia,2695672
2025-12-28,Soneium,9988265
2025-12-28,Songbird,487971
2025-12-28,Sonic,76570013
2025-12-28,Soon Network,23725
2025-12-28,Sophon,9073970
2025-12-28,Sora,0
2025-12-28,Stable,5108
2025-12-28,Stacks,116717146
2025-12-28,Starcoin,606387
2025-12-28,Stargaze,157779
2025-12-28,Starknet,241613143
2025-12-28,Stellar,176196323
2025-12-28,Supra,2347917
2025-12-28,Step,25767
2025-12-28,XPR Network,51569322
2025-12-28,Ubiq,0
2025-12-28,WEMIX3.0,7895811
2025-12-28,Ultron,283686
2025-12-28,Superseed,200988
2025-12-28,Swan,4135
2025-12-28,Swellchain,6991745
2025-12-28,Syscoin,0
2025-12-28,TAC,3777498
2025-12-28,TON,85852421
2025-12-28,Taiko,8583049
2025-12-28,Taraxa,3411485
2025-12-28,Telos,3174465
2025-12-28,Tenet,0
2025-12-28,Terra Classic,653318
2025-12-28,Terra2,7063280
2025-12-28,Tezos,32748183
2025-12-28,Theta,546699
2025-12-28,Thorchain,45580252
2025-12-28,ThunderCore,363965
2025-12-28,Titan,748982
2025-12-28,Tlchain,0
2025-12-28,Tombchain,19840
2025-12-28,Tron,4346397302
2025-12-28,UX,892704
2025-12-28,Unichain,125028285
2025-12-28,Superposition,167194
2025-12-28,Mixin,27914112
2025-12-28,VirBiCoin,99
2025-12-28,soonBase,388
2025-12-28,WINR,829255
2025-12-28,XRPL EVM,43713
2025-12-28,Velas,309189
2025-12-28,Venom,2985039
2025-12-28,Verus,27971673
2025-12-28,Viction,465575
2025-12-28,VinuChain,10170
2025-12-28,Stratis,32678
2025-12-28,Unit Zero,829902
2025-12-28,Vana,1757908
2025-12-28,Vite,4949488
2025-12-28,Wanchain,3799507
2025-12-28,Loop,41982
2025-12-28,XRPL,63331979
2025-12-28,Waterfall,1
2025-12-28,Waves,12329606
2025-12-28,Wax,433901
2025-12-28,World Chain,41140477
2025-12-28,X Layer,22189331
2025-12-28,XCHAIN,709691
2025-12-28,XDC,13621370
2025-12-28,Xone Chain,13148
2025-12-28,Mantle,170643971
2025-12-28,Voi Network,60966
2025-12-28,Zkfair,89316
2025-12-28,Litecoin,2144604
2025-12-28,Vision,0
2025-12-28,Xai,105124
2025-12-28,Vaulta,62325077
2025-12-28,VeChain,2417575
2025-12-28,Xphere,5
2025-12-28,Yominet,1351255
2025-12-28,Zircuit,1357189
2025-12-28,ZKsync Era,33972136
2025-12-28,svmBNB,22882
2025-12-28,ZYX,0
2025-12-28,Zcash,2081328
2025-12-28,ZIGChain,4612237
2025-12-28,Zero Network,43628
2025-12-28,Zeniq,0
2025-12-28,aelf,5522815
2025-12-28,smartBCH,86300
2025-12-28,inEVM,17758
2025-12-28,Zora,54356
2025-12-28,re.al,0
2025-12-28,ZetaChain,7153655
2025-12-28,Zilliqa,586628
2025-12-28,ZKsync Lite,0
2025-12-28,opBNB,19707174
2026-01-04,AO,47053
2026-01-04,Bone,0
2026-01-04,AirDAO,0
2026-01-04,Polygon zkEVM,1830618
2026-01-04,Aeternity,220
2026-01-04,Astar zkEVM,19759
2026-01-04,Lisk,5222205
2026-01-04,0G,2579684
2026-01-04,AILayer,119679
2026-01-04,ALV,0
2026-01-04,Abstract,26949176
2026-01-04,Corn,1074636
2026-01-04,Agoric,115115
2026-01-04,ENULS,2330
2026-01-04,Aleph Zero EVM,0
2026-01-04,Alephium,1500207
2026-01-04,Algorand,51059128
2026-01-04,Ancient8,112364
2026-01-04,ApeChain,5451514
2026-01-04,Aptos,452550827
2026-01-04,Arbitrum,3041817734
2026-01-04,Arbitrum Nova,612735
2026-01-04,Archway,217362
2026-01-04,Acala,221181
2026-01-04,Aura Network,30763
2026-01-04,Aurora,3875788
2026-01-04,Bittorrent,104273
2026-01-04,Areon Network,18001
2026-01-04,Asset Chain,228412
2026-01-04,BESC Hyperchain,423764
2026-01-04,BEVM,75527
2026-01-04,BOB,54677849
2026-01-04,BSC,6726790841
2026-01-04,BSquared,3624724
2026-01-04,Babylon Genesis,315565
2026-01-04,Bahamut,240443
2026-01-04,Base,4691674802
2026-01-04,Beam,1436832
2026-01-04,Berachain,183259507
2026-01-04,Bifrost,7843078
2026-01-04,Bifrost Network,17511957
2026-01-04,Bitcichain,1304
2026-01-04,Bitcoin,7073803608
2026-01-04,Bitcoincash,7161382
2026-01-04,Bitgert,0
2026-01-04,Bitindi,0
2026-01-04,Bitlayer,3119588
2026-01-04,Bitnet,0
2026-01-04,Bitrock,0
2026-01-04,Bittensor EVM,592459
2026-01-04,Blast,54839878
2026-01-04,Artela,0
2026-01-04,DuckChain,27062
2026-01-04,Astar,2037644
2026-01-04,Capx Chain,2154828
2026-01-04,Botanix,19117502
