physical_column_id,raw_object_id,provider,relpath,column_name,observed_dtype,non_null_count,null_count,profile_status
col_90d63f446310d125,raw_18804f1d68df2cc2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-10.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_04022d7015335ca7,raw_18804f1d68df2cc2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-10.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_55255710a23a61fe,raw_18804f1d68df2cc2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-10.zip,ignore,float64,31,0,declared_headerless_schema
col_d2e04483f71a0642,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_2f81a01a9f432b37,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,open,float64,30,0,declared_headerless_schema
col_061d4c423ec1ca93,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,high,float64,30,0,declared_headerless_schema
col_5d8ea2dc50368b16,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,low,float64,30,0,declared_headerless_schema
col_716a268f4decff90,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,close,float64,30,0,declared_headerless_schema
col_18616d213b9ad5e6,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,volume,float64,30,0,declared_headerless_schema
col_7dab5cb458900cf9,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_4ec7db7b536ba297,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_9633868ed85c9f0a,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_d5def1e39777b2a8,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_bdc15316a1f42470,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_dbedb842dfd44a64,raw_ae91dba42c911939,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-11.zip,ignore,float64,30,0,declared_headerless_schema
col_443330e1aa3cae01,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_d443a1cee8891392,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,open,float64,31,0,declared_headerless_schema
col_33e44982ab3a9b4e,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,high,float64,31,0,declared_headerless_schema
col_4561e7ba4102a0f8,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,low,float64,31,0,declared_headerless_schema
col_e0f070d1f6284125,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,close,float64,31,0,declared_headerless_schema
col_2a0401c8789755e3,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,volume,float64,31,0,declared_headerless_schema
col_b27afffdaad4b254,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_e837daf2f76d3b4c,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_411b5a7d066f9a4f,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_53bfd5d4f7a89297,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_dfcc4d2cb3ddc8a8,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_0a713f8c23664846,raw_68fbb7043a0f10ba,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2022-12.zip,ignore,float64,31,0,declared_headerless_schema
col_daa07630ee9a2933,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_977028fd7ac5e278,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,open,float64,31,0,declared_headerless_schema
col_07404c80f5527950,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,high,float64,31,0,declared_headerless_schema
col_b5313cea6cb0aa27,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,low,float64,31,0,declared_headerless_schema
col_e85e06f6036fe6cc,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,close,float64,31,0,declared_headerless_schema
col_9faaf857780913ef,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,volume,float64,31,0,declared_headerless_schema
col_b157215014d96e03,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_922fef12531b25e0,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_897e2609e9a0c269,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_82ce6f7f7f8c4cb6,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_8f05a8daefd5c19f,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_8f4c7b72a6653829,raw_f50275a1fc942b16,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-01.zip,ignore,float64,31,0,declared_headerless_schema
col_ff2958f4116c1e2a,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,open_time,int64_epoch,28,0,declared_headerless_schema
col_79651ad06e9d34f4,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,open,float64,28,0,declared_headerless_schema
col_cb04c6a24b7b67ab,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,high,float64,28,0,declared_headerless_schema
col_3d25aca1a1975a93,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,low,float64,28,0,declared_headerless_schema
col_1a6a61344f6e7f7f,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,close,float64,28,0,declared_headerless_schema
col_64a246700308a561,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,volume,float64,28,0,declared_headerless_schema
col_eb0c6b0aa0a871e8,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,close_time,int64_epoch,28,0,declared_headerless_schema
col_3ab7bb9d126ed6c9,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,quote_asset_volume,float64,28,0,declared_headerless_schema
col_cd01deb9276c97f4,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,number_of_trades,int64,28,0,declared_headerless_schema
col_a33429eace073c0c,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,taker_buy_base_asset_volume,float64,28,0,declared_headerless_schema
col_87d0b06c9f227012,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,taker_buy_quote_asset_volume,float64,28,0,declared_headerless_schema
col_28289becbf47e89c,raw_a34ac516830f50bf,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-02.zip,ignore,float64,28,0,declared_headerless_schema
col_d81737a8edb8c5a0,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_d95388c41890f1dd,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,open,float64,31,0,declared_headerless_schema
col_100935544b75f9ee,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,high,float64,31,0,declared_headerless_schema
col_a2aebf6c426038c0,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,low,float64,31,0,declared_headerless_schema
col_69d5a5085d706966,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,close,float64,31,0,declared_headerless_schema
col_f695446272e69e40,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,volume,float64,31,0,declared_headerless_schema
col_d4de6865d102eef1,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_b1daae0b72887e8d,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_20d699abe92dd255,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_813a36f0685eb2cf,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_c7bb38a24331955a,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_ad35803d3eaf833a,raw_546eed91ffbef84c,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-03.zip,ignore,float64,31,0,declared_headerless_schema
col_041546739a5a96c7,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_36d1b9d3c7a54d95,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,open,float64,30,0,declared_headerless_schema
col_20c6601c544f321e,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,high,float64,30,0,declared_headerless_schema
col_76202c47768b6ba5,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,low,float64,30,0,declared_headerless_schema
col_6318c28b65033913,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,close,float64,30,0,declared_headerless_schema
col_7feb8f12994f7af7,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,volume,float64,30,0,declared_headerless_schema
col_450f44f265b1cf03,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_647646f4b5f54d89,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_3653c513aa0d98d9,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_851a2b5af3ffc7c4,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_322a5e679b860c5b,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_b929561858a97c38,raw_21678cb530f510d1,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-04.zip,ignore,float64,30,0,declared_headerless_schema
col_6ef710aca626be2b,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_8a0241f1b468a3c6,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,open,float64,31,0,declared_headerless_schema
col_bf0e64198058cd44,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,high,float64,31,0,declared_headerless_schema
col_a652feb6c2b69d44,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,low,float64,31,0,declared_headerless_schema
col_103219c0b1454b0f,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,close,float64,31,0,declared_headerless_schema
col_b2ba6c95a5031043,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,volume,float64,31,0,declared_headerless_schema
col_305586ae32ac66fe,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_42078b133dd1d9fd,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_a9317cc953988fc0,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_07dc98cc453338e0,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_b12afe017727e982,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_5df9326de6b6dfc5,raw_f34fcf1e0f453597,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-05.zip,ignore,float64,31,0,declared_headerless_schema
col_497850d9e2b56938,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_ced4236e3cbbfab7,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,open,float64,30,0,declared_headerless_schema
col_b38727ac983ae697,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,high,float64,30,0,declared_headerless_schema
col_cdc85a0c35ad9403,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,low,float64,30,0,declared_headerless_schema
col_9c8ea00e0edeb4a9,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,close,float64,30,0,declared_headerless_schema
col_e1832616847c4696,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,volume,float64,30,0,declared_headerless_schema
col_45d91ed3edc78c4c,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_8cc46b5767a093c7,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_e1f121dcde34f76b,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_b1e065b7516371a0,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_80b485fa86802ce8,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_bc0a68cdcc9113e9,raw_9b232a9d91e39eb2,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-06.zip,ignore,float64,30,0,declared_headerless_schema
col_0ef87753a12d815b,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_66e4ef1a57497c9e,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,open,float64,31,0,declared_headerless_schema
col_763a89ddc3326a7f,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,high,float64,31,0,declared_headerless_schema
col_46e87abd54965cb4,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,low,float64,31,0,declared_headerless_schema
col_f850eb57c8ac2a82,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,close,float64,31,0,declared_headerless_schema
col_7f44c6fcfef457d4,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,volume,float64,31,0,declared_headerless_schema
col_21242f5e481e5114,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_eacf6cc17ebae93c,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_fa04db19f06f8e77,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_ac232ebeed74490d,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_32cc380d3ca08479,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_9ee9316bcc63244c,raw_8ceda62e8d10f890,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-07.zip,ignore,float64,31,0,declared_headerless_schema
col_680d17a9da193972,raw_f53be186754ebbde,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-08.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_57efceaa25c54504,raw_f53be186754ebbde,Binance Vision,data_local/raw/binance/spot/monthly/klines/DOGEUSDT/1d/DOGEUSDT-1d-2023-08.zip,open,float64,31,0,declared_headerless_schema
