date,timestamp_utc,Fees per Transaction (Mean)
2024-04-10,2024-04-10T00:00:00Z,0.00013154
2024-04-11,2024-04-11T00:00:00Z,0.00021923
2024-04-12,2024-04-12T00:00:00Z,0.00035066
2024-04-13,2024-04-13T00:00:00Z,0.00020807
2024-04-14,2024-04-14T00:00:00Z,0.00016096
2024-04-15,2024-04-15T00:00:00Z,0.00030806
2024-04-16,2024-04-16T00:00:00Z,0.00020866
2024-04-17,2024-04-17T00:00:00Z,0.00031123
2024-04-18,2024-04-18T00:00:00Z,0.00025867
2024-04-19,2024-04-19T00:00:00Z,0.00029753
2024-04-20,2024-04-20T00:00:00Z,0.00199362
2024-04-21,2024-04-21T00:00:00Z,0.00053634
2024-04-22,2024-04-22T00:00:00Z,0.00037809
2024-04-23,2024-04-23T00:00:00Z,0.00047317
2024-04-24,2024-04-24T00:00:00Z,0.00042652
2024-04-25,2024-04-25T00:00:00Z,0.00020211
2024-04-26,2024-04-26T00:00:00Z,0.0002172
2024-04-27,2024-04-27T00:00:00Z,0.00013931
2024-04-28,2024-04-28T00:00:00Z,0.0001092
2024-04-29,2024-04-29T00:00:00Z,0.00011278
2024-04-30,2024-04-30T00:00:00Z,9.107e-05
2024-05-01,2024-05-01T00:00:00Z,7.891e-05
2024-05-02,2024-05-02T00:00:00Z,6.32e-05
2024-05-03,2024-05-03T00:00:00Z,7.717e-05
2024-05-04,2024-05-04T00:00:00Z,6.953e-05
2024-05-05,2024-05-05T00:00:00Z,0.0001985
2024-05-06,2024-05-06T00:00:00Z,7.789e-05
2024-05-07,2024-05-07T00:00:00Z,9.645e-05
2024-05-08,2024-05-08T00:00:00Z,6.715e-05
2024-05-09,2024-05-09T00:00:00Z,5.911e-05
2024-05-10,2024-05-10T00:00:00Z,4.374e-05
2024-05-11,2024-05-11T00:00:00Z,5.12e-05
2024-05-12,2024-05-12T00:00:00Z,3.913e-05
2024-05-13,2024-05-13T00:00:00Z,4.769e-05
2024-05-14,2024-05-14T00:00:00Z,5.169e-05
2024-05-15,2024-05-15T00:00:00Z,4.623e-05
2024-05-16,2024-05-16T00:00:00Z,4.763e-05
2024-05-17,2024-05-17T00:00:00Z,3.772e-05
2024-05-18,2024-05-18T00:00:00Z,4.443e-05
2024-05-19,2024-05-19T00:00:00Z,2.54e-05
2024-05-20,2024-05-20T00:00:00Z,2.819e-05
2024-05-21,2024-05-21T00:00:00Z,5.235e-05
2024-05-22,2024-05-22T00:00:00Z,3.647e-05
2024-05-23,2024-05-23T00:00:00Z,4.022e-05
2024-05-24,2024-05-24T00:00:00Z,3.151e-05
2024-05-25,2024-05-25T00:00:00Z,2.527e-05
2024-05-26,2024-05-26T00:00:00Z,2.286e-05
2024-05-27,2024-05-27T00:00:00Z,4.016e-05
2024-05-28,2024-05-28T00:00:00Z,3.021e-05
2024-05-29,2024-05-29T00:00:00Z,5.367e-05
2024-05-30,2024-05-30T00:00:00Z,7.34e-05
2024-05-31,2024-05-31T00:00:00Z,9.882e-05
2024-06-01,2024-06-01T00:00:00Z,5.977e-05
2024-06-02,2024-06-02T00:00:00Z,4.819e-05
2024-06-03,2024-06-03T00:00:00Z,5.687e-05
2024-06-04,2024-06-04T00:00:00Z,5.609e-05
2024-06-05,2024-06-05T00:00:00Z,0.00010052
2024-06-06,2024-06-06T00:00:00Z,0.00010739
2024-06-07,2024-06-07T00:00:00Z,0.00118504
2024-06-08,2024-06-08T00:00:00Z,0.00030509
2024-06-09,2024-06-09T00:00:00Z,9.585e-05
2024-06-10,2024-06-10T00:00:00Z,9.993e-05
2024-06-11,2024-06-11T00:00:00Z,9.561e-05
2024-06-12,2024-06-12T00:00:00Z,6.748e-05
2024-06-13,2024-06-13T00:00:00Z,7.87e-05
2024-06-14,2024-06-14T00:00:00Z,8.68e-05
2024-06-15,2024-06-15T00:00:00Z,9.942e-05
2024-06-16,2024-06-16T00:00:00Z,8.012e-05
2024-06-17,2024-06-17T00:00:00Z,6.206e-05
2024-06-18,2024-06-18T00:00:00Z,6.041e-05
2024-06-19,2024-06-19T00:00:00Z,5.113e-05
2024-06-20,2024-06-20T00:00:00Z,6.023e-05
2024-06-21,2024-06-21T00:00:00Z,4.651e-05
2024-06-22,2024-06-22T00:00:00Z,3.052e-05
2024-06-23,2024-06-23T00:00:00Z,3.019e-05
2024-06-24,2024-06-24T00:00:00Z,3.724e-05
2024-06-25,2024-06-25T00:00:00Z,4.082e-05
2024-06-26,2024-06-26T00:00:00Z,4.347e-05
2024-06-27,2024-06-27T00:00:00Z,4.367e-05
2024-06-28,2024-06-28T00:00:00Z,3.065e-05
2024-06-29,2024-06-29T00:00:00Z,2.276e-05
2024-06-30,2024-06-30T00:00:00Z,2.658e-05
2024-07-01,2024-07-01T00:00:00Z,3.004e-05
2024-07-02,2024-07-02T00:00:00Z,2.91e-05
2024-07-03,2024-07-03T00:00:00Z,2.965e-05
2024-07-04,2024-07-04T00:00:00Z,3.138e-05
2024-07-05,2024-07-05T00:00:00Z,3.002e-05
2024-07-06,2024-07-06T00:00:00Z,2.358e-05
2024-07-07,2024-07-07T00:00:00Z,1.829e-05
2024-07-08,2024-07-08T00:00:00Z,2.494e-05
2024-07-09,2024-07-09T00:00:00Z,2.021e-05
2024-07-10,2024-07-10T00:00:00Z,2.556e-05
2024-07-11,2024-07-11T00:00:00Z,1.934e-05
2024-07-12,2024-07-12T00:00:00Z,1.87e-05
2024-07-13,2024-07-13T00:00:00Z,2.641e-05
2024-07-14,2024-07-14T00:00:00Z,2.256e-05
2024-07-15,2024-07-15T00:00:00Z,2.388e-05
2024-07-16,2024-07-16T00:00:00Z,2.327e-05
2024-07-17,2024-07-17T00:00:00Z,2.279e-05
2024-07-18,2024-07-18T00:00:00Z,2.257e-05
2024-07-19,2024-07-19T00:00:00Z,2.39e-05
2024-07-20,2024-07-20T00:00:00Z,1.497e-05
2024-07-21,2024-07-21T00:00:00Z,1.148e-05
2024-07-22,2024-07-22T00:00:00Z,1.663e-05
2024-07-23,2024-07-23T00:00:00Z,1.338e-05
2024-07-24,2024-07-24T00:00:00Z,1.717e-05
2024-07-25,2024-07-25T00:00:00Z,1.484e-05
2024-07-26,2024-07-26T00:00:00Z,2.261e-05
2024-07-27,2024-07-27T00:00:00Z,2.295e-05
2024-07-28,2024-07-28T00:00:00Z,1.083e-05
2024-07-29,2024-07-29T00:00:00Z,1.316e-05
2024-07-30,2024-07-30T00:00:00Z,1.422e-05
2024-07-31,2024-07-31T00:00:00Z,1.886e-05
2024-08-01,2024-08-01T00:00:00Z,1.732e-05
2024-08-02,2024-08-02T00:00:00Z,2.138e-05
2024-08-03,2024-08-03T00:00:00Z,1.633e-05
2024-08-04,2024-08-04T00:00:00Z,1.389e-05
2024-08-05,2024-08-05T00:00:00Z,1.686e-05
2024-08-06,2024-08-06T00:00:00Z,1.691e-05
2024-08-07,2024-08-07T00:00:00Z,2.071e-05
2024-08-08,2024-08-08T00:00:00Z,1.848e-05
2024-08-09,2024-08-09T00:00:00Z,2.172e-05
2024-08-10,2024-08-10T00:00:00Z,1.232e-05
2024-08-11,2024-08-11T00:00:00Z,1.021e-05
2024-08-12,2024-08-12T00:00:00Z,1.84e-05
2024-08-13,2024-08-13T00:00:00Z,1.391e-05
2024-08-14,2024-08-14T00:00:00Z,1.58e-05
2024-08-15,2024-08-15T00:00:00Z,1.304e-05
2024-08-16,2024-08-16T00:00:00Z,1.544e-05
2024-08-17,2024-08-17T00:00:00Z,1.031e-05
2024-08-18,2024-08-18T00:00:00Z,9.38e-06
2024-08-19,2024-08-19T00:00:00Z,1.603e-05
2024-08-20,2024-08-20T00:00:00Z,1.39e-05
2024-08-21,2024-08-21T00:00:00Z,1.233e-05
2024-08-22,2024-08-22T00:00:00Z,0.00012613
2024-08-23,2024-08-23T00:00:00Z,1.228e-05
2024-08-24,2024-08-24T00:00:00Z,9.45e-06
2024-08-25,2024-08-25T00:00:00Z,9.96e-06
2024-08-26,2024-08-26T00:00:00Z,1.415e-05
2024-08-27,2024-08-27T00:00:00Z,1.156e-05
2024-08-28,2024-08-28T00:00:00Z,1.052e-05
2024-08-29,2024-08-29T00:00:00Z,1.564e-05
2024-08-30,2024-08-30T00:00:00Z,1.479e-05
2024-08-31,2024-08-31T00:00:00Z,9.01e-06
2024-09-01,2024-09-01T00:00:00Z,9.91e-06
2024-09-02,2024-09-02T00:00:00Z,1.008e-05
2024-09-03,2024-09-03T00:00:00Z,1.454e-05
2024-09-04,2024-09-04T00:00:00Z,1.076e-05
2024-09-05,2024-09-05T00:00:00Z,1.49e-05
2024-09-06,2024-09-06T00:00:00Z,1.142e-05
2024-09-07,2024-09-07T00:00:00Z,8.39e-06
2024-09-08,2024-09-08T00:00:00Z,6.95e-06
2024-09-09,2024-09-09T00:00:00Z,1.206e-05
2024-09-10,2024-09-10T00:00:00Z,1.225e-05
2024-09-11,2024-09-11T00:00:00Z,1.615e-05
2024-09-12,2024-09-12T00:00:00Z,1.479e-05
2024-09-13,2024-09-13T00:00:00Z,1.789e-05
2024-09-14,2024-09-14T00:00:00Z,1.033e-05
2024-09-15,2024-09-15T00:00:00Z,8.88e-06
2024-09-16,2024-09-16T00:00:00Z,1.285e-05
2024-09-17,2024-09-17T00:00:00Z,1.53e-05
2024-09-18,2024-09-18T00:00:00Z,1.297e-05
2024-09-19,2024-09-19T00:00:00Z,2.182e-05
2024-09-20,2024-09-20T00:00:00Z,1.808e-05
2024-09-21,2024-09-21T00:00:00Z,1.09e-05
2024-09-22,2024-09-22T00:00:00Z,8.42e-06
2024-09-23,2024-09-23T00:00:00Z,1.334e-05
2024-09-24,2024-09-24T00:00:00Z,1.311e-05
2024-09-25,2024-09-25T00:00:00Z,1.321e-05
2024-09-26,2024-09-26T00:00:00Z,1.797e-05
2024-09-27,2024-09-27T00:00:00Z,2.452e-05
2024-09-28,2024-09-28T00:00:00Z,1.981e-05
2024-09-29,2024-09-29T00:00:00Z,1.096e-05
2024-09-30,2024-09-30T00:00:00Z,1.234e-05
2024-10-01,2024-10-01T00:00:00Z,1.25e-05
2024-10-02,2024-10-02T00:00:00Z,1.162e-05
2024-10-03,2024-10-03T00:00:00Z,1.311e-05
2024-10-04,2024-10-04T00:00:00Z,1.275e-05
2024-10-05,2024-10-05T00:00:00Z,1.596e-05
2024-10-06,2024-10-06T00:00:00Z,1.315e-05
2024-10-07,2024-10-07T00:00:00Z,1.77e-05
2024-10-08,2024-10-08T00:00:00Z,2.336e-05
2024-10-09,2024-10-09T00:00:00Z,2.837e-05
2024-10-10,2024-10-10T00:00:00Z,3.385e-05
2024-10-11,2024-10-11T00:00:00Z,7.053e-05
2024-10-12,2024-10-12T00:00:00Z,6.086e-05
2024-10-13,2024-10-13T00:00:00Z,3.811e-05
2024-10-14,2024-10-14T00:00:00Z,4.192e-05
2024-10-15,2024-10-15T00:00:00Z,3.991e-05
2024-10-16,2024-10-16T00:00:00Z,7.186e-05
2024-10-17,2024-10-17T00:00:00Z,9.405e-05
2024-10-18,2024-10-18T00:00:00Z,5.294e-05
2024-10-19,2024-10-19T00:00:00Z,2.121e-05
2024-10-20,2024-10-20T00:00:00Z,1.74e-05
2024-10-21,2024-10-21T00:00:00Z,2.098e-05
2024-10-22,2024-10-22T00:00:00Z,3.669e-05
2024-10-23,2024-10-23T00:00:00Z,3.583e-05
2024-10-24,2024-10-24T00:00:00Z,6.971e-05
2024-10-25,2024-10-25T00:00:00Z,7.002e-05
2024-10-26,2024-10-26T00:00:00Z,1.763e-05
2024-10-27,2024-10-27T00:00:00Z,1.176e-05
2024-10-28,2024-10-28T00:00:00Z,1.082e-05
2024-10-29,2024-10-29T00:00:00Z,1.868e-05
2024-10-30,2024-10-30T00:00:00Z,1.376e-05
2024-10-31,2024-10-31T00:00:00Z,0.00011687
2024-11-01,2024-11-01T00:00:00Z,1.517e-05
2024-11-02,2024-11-02T00:00:00Z,1.306e-05
2024-11-03,2024-11-03T00:00:00Z,1.174e-05
2024-11-04,2024-11-04T00:00:00Z,1.378e-05
2024-11-05,2024-11-05T00:00:00Z,1.397e-05
2024-11-06,2024-11-06T00:00:00Z,1.651e-05
2024-11-07,2024-11-07T00:00:00Z,1.202e-05
2024-11-08,2024-11-08T00:00:00Z,1.601e-05
2024-11-09,2024-11-09T00:00:00Z,2.286e-05
2024-11-10,2024-11-10T00:00:00Z,1.941e-05
2024-11-11,2024-11-11T00:00:00Z,3.291e-05
2024-11-12,2024-11-12T00:00:00Z,3.97e-05
2024-11-13,2024-11-13T00:00:00Z,4.018e-05
2024-11-14,2024-11-14T00:00:00Z,4.906e-05
2024-11-15,2024-11-15T00:00:00Z,7.369e-05
2024-11-16,2024-11-16T00:00:00Z,3.027e-05
2024-11-17,2024-11-17T00:00:00Z,1.582e-05
2024-11-18,2024-11-18T00:00:00Z,2.603e-05
2024-11-19,2024-11-19T00:00:00Z,3.013e-05
2024-11-20,2024-11-20T00:00:00Z,3.199e-05
2024-11-21,2024-11-21T00:00:00Z,4.595e-05
2024-11-22,2024-11-22T00:00:00Z,3.484e-05
2024-11-23,2024-11-23T00:00:00Z,3.104e-05
2024-11-24,2024-11-24T00:00:00Z,2.028e-05
2024-11-25,2024-11-25T00:00:00Z,1.894e-05
2024-11-26,2024-11-26T00:00:00Z,3.619e-05
2024-11-27,2024-11-27T00:00:00Z,2.165e-05
2024-11-28,2024-11-28T00:00:00Z,2.628e-05
2024-11-29,2024-11-29T00:00:00Z,3.824e-05
2024-11-30,2024-11-30T00:00:00Z,1.58e-05
2024-12-01,2024-12-01T00:00:00Z,2.892e-05
2024-12-02,2024-12-02T00:00:00Z,6.157e-05
2024-12-03,2024-12-03T00:00:00Z,3.521e-05
2024-12-04,2024-12-04T00:00:00Z,2.356e-05
2024-12-05,2024-12-05T00:00:00Z,2.788e-05
2024-12-06,2024-12-06T00:00:00Z,3.427e-05
2024-12-07,2024-12-07T00:00:00Z,4.181e-05
2024-12-08,2024-12-08T00:00:00Z,3.622e-05
2024-12-09,2024-12-09T00:00:00Z,3.962e-05
2024-12-10,2024-12-10T00:00:00Z,3.594e-05
2024-12-11,2024-12-11T00:00:00Z,3.936e-05
2024-12-12,2024-12-12T00:00:00Z,4.146e-05
2024-12-13,2024-12-13T00:00:00Z,2.756e-05
2024-12-14,2024-12-14T00:00:00Z,2.318e-05
2024-12-15,2024-12-15T00:00:00Z,2.528e-05
2024-12-16,2024-12-16T00:00:00Z,2.988e-05
2024-12-17,2024-12-17T00:00:00Z,3.036e-05
2024-12-18,2024-12-18T00:00:00Z,3.166e-05
2024-12-19,2024-12-19T00:00:00Z,5.229e-05
2024-12-20,2024-12-20T00:00:00Z,3.811e-05
2024-12-21,2024-12-21T00:00:00Z,3.241e-05
2024-12-22,2024-12-22T00:00:00Z,2.465e-05
2024-12-23,2024-12-23T00:00:00Z,3.704e-05
2024-12-24,2024-12-24T00:00:00Z,2.932e-05
2024-12-25,2024-12-25T00:00:00Z,1.897e-05
2024-12-26,2024-12-26T00:00:00Z,2.585e-05
2024-12-27,2024-12-27T00:00:00Z,1.982e-05
2024-12-28,2024-12-28T00:00:00Z,1.897e-05
2024-12-29,2024-12-29T00:00:00Z,1.543e-05
2024-12-30,2024-12-30T00:00:00Z,1.888e-05
2024-12-31,2024-12-31T00:00:00Z,1.896e-05
2025-01-01,2025-01-01T00:00:00Z,1.63e-05
2025-01-02,2025-01-02T00:00:00Z,1.38e-05
2025-01-03,2025-01-03T00:00:00Z,1.499e-05
2025-01-04,2025-01-04T00:00:00Z,1.372e-05
2025-01-05,2025-01-05T00:00:00Z,1.362e-05
2025-01-06,2025-01-06T00:00:00Z,1.807e-05
2025-01-07,2025-01-07T00:00:00Z,2.063e-05
2025-01-08,2025-01-08T00:00:00Z,1.895e-05
2025-01-09,2025-01-09T00:00:00Z,1.368e-05
2025-01-10,2025-01-10T00:00:00Z,1.688e-05
2025-01-11,2025-01-11T00:00:00Z,1.51e-05
2025-01-12,2025-01-12T00:00:00Z,1.287e-05
2025-01-13,2025-01-13T00:00:00Z,1.906e-05
2025-01-14,2025-01-14T00:00:00Z,1.857e-05
2025-01-15,2025-01-15T00:00:00Z,2.123e-05
2025-01-16,2025-01-16T00:00:00Z,1.958e-05
2025-01-17,2025-01-17T00:00:00Z,2.114e-05
2025-01-18,2025-01-18T00:00:00Z,1.712e-05
2025-01-19,2025-01-19T00:00:00Z,1.669e-05
2025-01-20,2025-01-20T00:00:00Z,3.533e-05
2025-01-21,2025-01-21T00:00:00Z,3.154e-05
2025-01-22,2025-01-22T00:00:00Z,1.774e-05
2025-01-23,2025-01-23T00:00:00Z,2.087e-05
2025-01-24,2025-01-24T00:00:00Z,1.752e-05
2025-01-25,2025-01-25T00:00:00Z,1.604e-05
2025-01-26,2025-01-26T00:00:00Z,1.356e-05
2025-01-27,2025-01-27T00:00:00Z,1.849e-05
2025-01-28,2025-01-28T00:00:00Z,1.545e-05
2025-01-29,2025-01-29T00:00:00Z,1.358e-05
2025-01-30,2025-01-30T00:00:00Z,1.484e-05
2025-01-31,2025-01-31T00:00:00Z,1.505e-05
2025-02-01,2025-02-01T00:00:00Z,1.336e-05
2025-02-02,2025-02-02T00:00:00Z,1.191e-05
2025-02-03,2025-02-03T00:00:00Z,1.695e-05
2025-02-04,2025-02-04T00:00:00Z,1.64e-05
2025-02-05,2025-02-05T00:00:00Z,1.439e-05
2025-02-06,2025-02-06T00:00:00Z,1.239e-05
2025-02-07,2025-02-07T00:00:00Z,1.074e-05
2025-02-08,2025-02-08T00:00:00Z,9.64e-06
2025-02-09,2025-02-09T00:00:00Z,9.07e-06
2025-02-10,2025-02-10T00:00:00Z,1.275e-05
2025-02-11,2025-02-11T00:00:00Z,1.559e-05
2025-02-12,2025-02-12T00:00:00Z,1.2e-05
2025-02-13,2025-02-13T00:00:00Z,1.495e-05
2025-02-14,2025-02-14T00:00:00Z,1.372e-05
2025-02-15,2025-02-15T00:00:00Z,1.238e-05
2025-02-16,2025-02-16T00:00:00Z,1.44e-05
2025-02-17,2025-02-17T00:00:00Z,1.851e-05
2025-02-18,2025-02-18T00:00:00Z,1.113e-05
2025-02-19,2025-02-19T00:00:00Z,1.143e-05
2025-02-20,2025-02-20T00:00:00Z,1.113e-05
2025-02-21,2025-02-21T00:00:00Z,1.231e-05
2025-02-22,2025-02-22T00:00:00Z,1.155e-05
2025-02-23,2025-02-23T00:00:00Z,2.009e-05
2025-02-24,2025-02-24T00:00:00Z,2.699e-05
2025-02-25,2025-02-25T00:00:00Z,2.294e-05
2025-02-26,2025-02-26T00:00:00Z,2.703e-05
2025-02-27,2025-02-27T00:00:00Z,2.581e-05
2025-02-28,2025-02-28T00:00:00Z,1.698e-05
2025-03-01,2025-03-01T00:00:00Z,1.999e-05
2025-03-02,2025-03-02T00:00:00Z,2.093e-05
2025-03-03,2025-03-03T00:00:00Z,1.621e-05
2025-03-04,2025-03-04T00:00:00Z,1.723e-05
2025-03-05,2025-03-05T00:00:00Z,1.566e-05
2025-03-06,2025-03-06T00:00:00Z,1.398e-05
2025-03-07,2025-03-07T00:00:00Z,1.811e-05
2025-03-08,2025-03-08T00:00:00Z,1.488e-05
2025-03-09,2025-03-09T00:00:00Z,1.469e-05
2025-03-10,2025-03-10T00:00:00Z,1.193e-05
2025-03-11,2025-03-11T00:00:00Z,1.602e-05
2025-03-12,2025-03-12T00:00:00Z,1.211e-05
2025-03-13,2025-03-13T00:00:00Z,1.044e-05
2025-03-14,2025-03-14T00:00:00Z,1.241e-05
2025-03-15,2025-03-15T00:00:00Z,1.042e-05
2025-03-16,2025-03-16T00:00:00Z,8.75e-06
2025-03-17,2025-03-17T00:00:00Z,1.232e-05
2025-03-18,2025-03-18T00:00:00Z,1.221e-05
2025-03-19,2025-03-19T00:00:00Z,1.198e-05
2025-03-20,2025-03-20T00:00:00Z,1.619e-05
2025-03-21,2025-03-21T00:00:00Z,1.572e-05
2025-03-22,2025-03-22T00:00:00Z,2.371e-05
2025-03-23,2025-03-23T00:00:00Z,1.12e-05
2025-03-24,2025-03-24T00:00:00Z,1.276e-05
2025-03-25,2025-03-25T00:00:00Z,2.591e-05
2025-03-26,2025-03-26T00:00:00Z,1.88e-05
2025-03-27,2025-03-27T00:00:00Z,1.209e-05
2025-03-28,2025-03-28T00:00:00Z,1.538e-05
2025-03-29,2025-03-29T00:00:00Z,1.449e-05
2025-03-30,2025-03-30T00:00:00Z,1.032e-05
2025-03-31,2025-03-31T00:00:00Z,1.542e-05
2025-04-01,2025-04-01T00:00:00Z,1.222e-05
2025-04-02,2025-04-02T00:00:00Z,1.111e-05
2025-04-03,2025-04-03T00:00:00Z,1.475e-05
2025-04-04,2025-04-04T00:00:00Z,1.293e-05
2025-04-05,2025-04-05T00:00:00Z,1.471e-05
2025-04-06,2025-04-06T00:00:00Z,1.545e-05
2025-04-07,2025-04-07T00:00:00Z,2.132e-05
2025-04-08,2025-04-08T00:00:00Z,2.166e-05
2025-04-09,2025-04-09T00:00:00Z,1.772e-05
2025-04-10,2025-04-10T00:00:00Z,1.626e-05
2025-04-11,2025-04-11T00:00:00Z,1.896e-05
2025-04-12,2025-04-12T00:00:00Z,1.325e-05
2025-04-13,2025-04-13T00:00:00Z,9.32e-06
2025-04-14,2025-04-14T00:00:00Z,1.434e-05
2025-04-15,2025-04-15T00:00:00Z,1.283e-05
2025-04-16,2025-04-16T00:00:00Z,1.158e-05
2025-04-17,2025-04-17T00:00:00Z,1.079e-05
2025-04-18,2025-04-18T00:00:00Z,1.041e-05
2025-04-19,2025-04-19T00:00:00Z,1.171e-05
2025-04-20,2025-04-20T00:00:00Z,1.17e-05
2025-04-21,2025-04-21T00:00:00Z,1.475e-05
2025-04-22,2025-04-22T00:00:00Z,1.211e-05
2025-04-23,2025-04-23T00:00:00Z,2.701e-05
2025-04-24,2025-04-24T00:00:00Z,1.931e-05
2025-04-25,2025-04-25T00:00:00Z,1.558e-05
2025-04-26,2025-04-26T00:00:00Z,1.373e-05
2025-04-27,2025-04-27T00:00:00Z,1.173e-05
2025-04-28,2025-04-28T00:00:00Z,1.618e-05
