date,Tokens Transferred (Mean)
2024-01-11,2.56365858
2024-01-12,3.85461617
2024-01-13,1.08748202
2024-01-14,0.85366149
2024-01-15,1.73010766
2024-01-16,1.95909192
2024-01-17,2.69615088
2024-01-18,2.34533129
2024-01-19,2.04722951
2024-01-20,0.94290956
2024-01-21,0.94782839
2024-01-22,2.40501836
2024-01-23,2.64552191
2024-01-24,2.97805673
2024-01-25,2.97116166
2024-01-26,2.16484336
2024-01-27,1.07783809
2024-01-28,0.71085753
2024-01-29,1.58909224
2024-01-30,2.16094912
2024-01-31,3.06905803
2024-02-01,2.36948964
2024-02-02,1.98843039
2024-02-03,1.15846476
2024-02-04,1.61514355
2024-02-05,3.01233245
2024-02-06,3.34938668
2024-02-07,1.97547848
2024-02-08,3.36712265
2024-02-09,3.12593301
2024-02-10,1.57322656
2024-02-11,1.92969728
2024-02-12,2.36963452
2024-02-13,3.42752335
2024-02-14,4.14844376
2024-02-15,3.22052373
2024-02-16,2.99056623
2024-02-17,1.70605966
2024-02-18,1.67530669
2024-02-19,2.26342903
2024-02-20,2.51494199
2024-02-21,2.774146
2024-02-22,2.50636074
2024-02-23,1.95425338
2024-02-24,1.56649595
2024-02-25,1.28884095
2024-02-26,2.72623572
2024-02-27,3.21529769
2024-02-28,3.72429584
2024-02-29,3.33436405
2024-03-01,2.82424551
2024-03-02,1.75876457
2024-03-03,1.65089462
2024-03-04,3.37415093
2024-03-05,3.95173858
2024-03-06,3.720505
2024-03-07,2.85167913
2024-03-08,2.81470056
2024-03-09,1.88895697
2024-03-10,1.96573128
2024-03-11,3.44443431
2024-03-12,4.04411202
2024-03-13,4.16970115
2024-03-14,3.87046059
2024-03-15,3.74807092
2024-03-16,1.77755301
2024-03-17,1.87025661
2024-03-18,2.30939974
2024-03-19,2.37337518
2024-03-20,3.06615237
2024-03-21,2.65781459
2024-03-22,2.59272715
2024-03-23,2.19245821
2024-03-24,1.54748301
2024-03-25,3.94248518
2024-03-26,3.65521087
2024-03-27,2.77052367
2024-03-28,2.2702544
2024-03-29,2.05248007
2024-03-30,1.06182353
2024-03-31,1.42621257
2024-04-01,3.87057171
2024-04-02,3.04555189
2024-04-03,2.43835257
2024-04-04,2.69553972
2024-04-05,2.75934697
2024-04-06,1.37968044
2024-04-07,1.05308493
2024-04-08,2.15536127
2024-04-09,1.84305272
2024-04-10,1.45570501
2024-04-11,1.70845856
2024-04-12,1.77950525
2024-04-13,1.25964318
2024-04-14,1.4173787
2024-04-15,1.86306783
2024-04-16,2.26072377
2024-04-17,2.58448713
2024-04-18,2.36440149
2024-04-19,2.06303877
2024-04-20,0.61012614
2024-04-21,0.74537612
2024-04-22,1.03374034
2024-04-23,0.79198434
2024-04-24,1.29531329
2024-04-25,1.17456517
2024-04-26,1.75983738
2024-04-27,1.22799812
2024-04-28,1.15649553
2024-04-29,1.91560922
2024-04-30,1.90994914
2024-05-01,1.84877248
2024-05-02,1.31765112
2024-05-03,1.55952552
2024-05-04,0.68650748
2024-05-05,0.7080053
2024-05-06,1.29356974
2024-05-07,1.87806304
2024-05-08,1.47781551
2024-05-09,1.35225957
2024-05-10,0.99040828
2024-05-11,0.60306913
2024-05-12,0.88555794
2024-05-13,1.39134185
2024-05-14,1.64176762
2024-05-15,1.6988533
2024-05-16,1.85459934
2024-05-17,1.45241911
2024-05-18,1.32519253
2024-05-19,0.84017691
2024-05-20,1.28531702
2024-05-21,1.80359867
2024-05-22,1.31358356
2024-05-23,0.87300868
2024-05-24,0.87049264
2024-05-25,0.43348352
2024-05-26,0.59834801
2024-05-27,1.04110037
2024-05-28,1.72698377
2024-05-29,0.98896084
2024-05-30,1.39967581
2024-05-31,1.21207147
2024-06-01,0.58586916
2024-06-02,0.79883842
2024-06-03,1.18087804
2024-06-04,1.36405278
2024-06-05,1.77657087
2024-06-06,1.26330608
2024-06-07,2.5772154
2024-06-08,0.99883556
2024-06-09,0.53911398
2024-06-10,1.0320569
2024-06-11,1.78330371
2024-06-12,0.97666571
2024-06-13,0.79294725
2024-06-14,1.20651095
2024-06-15,1.04627985
2024-06-16,0.98422863
2024-06-17,1.7186077
2024-06-18,1.32976878
2024-06-19,0.96043903
2024-06-20,1.17842003
2024-06-21,1.16399883
2024-06-22,0.52728953
2024-06-23,0.71798354
2024-06-24,1.75229294
2024-06-25,1.1620697
2024-06-26,1.45640095
2024-06-27,2.97544381
2024-06-28,1.29587219
2024-06-29,0.63585533
2024-06-30,0.73828322
2024-07-01,1.0875126
2024-07-02,1.070224
2024-07-03,1.35290536
2024-07-04,1.63119466
2024-07-05,2.00868372
2024-07-06,0.81825421
2024-07-07,0.79142041
2024-07-08,1.57628693
2024-07-09,1.2598753
2024-07-10,1.33621469
2024-07-11,1.2416606
2024-07-12,1.12004771
2024-07-13,0.73255003
2024-07-14,0.93084568
2024-07-15,1.71745644
2024-07-16,2.14441456
2024-07-17,1.3464161
2024-07-18,1.19608783
2024-07-19,1.51888678
2024-07-20,0.82525103
2024-07-21,0.54783849
2024-07-22,0.9885528
2024-07-23,1.15983966
2024-07-24,1.24870555
2024-07-25,1.04428974
2024-07-26,1.30873271
2024-07-27,1.29731265
2024-07-28,0.49806583
2024-07-29,1.08444819
2024-07-30,1.42311547
2024-07-31,1.77268096
2024-08-01,1.44720733
2024-08-02,2.73102207
2024-08-03,0.92769987
2024-08-04,1.12868909
2024-08-05,2.49655723
2024-08-06,2.01584532
2024-08-07,2.46630757
2024-08-08,1.76233465
2024-08-09,2.25134541
2024-08-10,0.95848518
2024-08-11,0.90599874
2024-08-12,1.85251567
2024-08-13,1.54675034
2024-08-14,1.83043154
2024-08-15,1.0811398
2024-08-16,1.21833201
2024-08-17,0.57610458
2024-08-18,0.58661605
2024-08-19,1.53509736
2024-08-20,1.15665916
2024-08-21,1.13544337
2024-08-22,0.96275435
2024-08-23,1.12001158
2024-08-24,0.7074189
2024-08-25,0.70166289
2024-08-26,1.28474178
2024-08-27,1.64036287
2024-08-28,1.3608582
2024-08-29,1.48045001
2024-08-30,1.33190956
2024-08-31,0.578985
2024-09-01,1.2553368
2024-09-02,0.96269921
2024-09-03,1.68416345
2024-09-04,1.29903624
2024-09-05,1.16967077
2024-09-06,1.36210592
2024-09-07,0.58743707
2024-09-08,0.59423713
2024-09-09,1.57323167
2024-09-10,2.44602946
2024-09-11,3.03206221
2024-09-12,1.87385665
2024-09-13,2.76704558
2024-09-14,1.05043311
2024-09-15,0.82058051
2024-09-16,1.85513457
2024-09-17,1.57224245
2024-09-18,1.52146945
2024-09-19,1.92771199
2024-09-20,1.86140933
2024-09-21,0.74550119
2024-09-22,0.65138623
2024-09-23,1.29623299
2024-09-24,1.57023183
2024-09-25,1.62207093
2024-09-26,1.77209199
2024-09-27,1.78747997
2024-09-28,0.91029209
2024-09-29,0.71123407
2024-09-30,1.6593375
2024-10-01,1.42389091
2024-10-02,1.34265371
2024-10-03,1.51974175
2024-10-04,1.42992321
2024-10-05,0.55593008
2024-10-06,0.75801587
2024-10-07,1.39188048
2024-10-08,1.48499861
2024-10-09,1.51254437
2024-10-10,0.86007906
2024-10-11,1.00972427
2024-10-12,0.52507256
2024-10-13,0.55793794
2024-10-14,0.99016369
2024-10-15,1.29242178
2024-10-16,0.99044529
2024-10-17,0.90750825
2024-10-18,1.38571891
2024-10-19,0.5164237
2024-10-20,0.47670028
2024-10-21,0.79023376
2024-10-22,0.96009639
2024-10-23,0.79819098
2024-10-24,0.85383815
2024-10-25,1.10698628
2024-10-26,0.59479841
2024-10-27,0.44657464
2024-10-28,0.91395149
2024-10-29,1.57645015
2024-10-30,1.34017188
2024-10-31,1.49685378
2024-11-01,1.42011649
2024-11-02,0.58630889
2024-11-03,0.76260437
2024-11-04,1.42286576
2024-11-05,1.5749338
2024-11-06,2.52939073
2024-11-07,1.63082246
2024-11-08,1.91741151
2024-11-09,0.95392171
2024-11-10,1.44858528
2024-11-11,2.60477106
2024-11-12,2.74743041
2024-11-13,2.14153688
2024-11-14,2.10099843
2024-11-15,1.6504161
2024-11-16,0.87023123
2024-11-17,0.74255289
2024-11-18,1.31981091
2024-11-19,1.16312942
2024-11-20,1.51931175
2024-11-21,2.88380267
2024-11-22,1.98838979
2024-11-23,1.61792728
2024-11-24,1.22203151
2024-11-25,1.67242333
2024-11-26,2.03186084
2024-11-27,1.67368267
2024-11-28,1.13535909
2024-11-29,2.06109854
2024-11-30,0.73590007
2024-12-01,0.59329048
2024-12-02,2.9643622
2024-12-03,1.92368641
2024-12-04,1.69969543
2024-12-05,2.84497455
2024-12-06,2.55362949
2024-12-07,0.99990033
2024-12-08,1.05341694
2024-12-09,2.39468921
2024-12-10,1.89930104
2024-12-11,1.78471542
2024-12-12,1.5436147
2024-12-13,1.41068125
2024-12-14,0.83152003
2024-12-15,1.15004103
2024-12-16,2.2871773
2024-12-17,2.14399579
2024-12-18,2.08263907
2024-12-19,2.15059934
2024-12-20,2.43369999
2024-12-21,1.36637279
2024-12-22,1.0922305
2024-12-23,3.24254027
2024-12-24,2.01244855
2024-12-25,1.12260457
2024-12-26,2.01774579
2024-12-27,1.86563002
2024-12-28,1.28310418
2024-12-29,1.39450634
2024-12-30,2.32551487
2024-12-31,2.6501287
2025-01-01,1.84719581
2025-01-02,1.57718105
2025-01-03,1.64771558
2025-01-04,1.09778034
2025-01-05,1.03647712
2025-01-06,2.01217041
2025-01-07,2.29614219
2025-01-08,1.9614172
2025-01-09,1.4052601
2025-01-10,2.24115692
2025-01-11,1.1882224
2025-01-12,1.22338956
2025-01-13,1.56965016
2025-01-14,2.19870997
2025-01-15,2.40803898
2025-01-16,2.40379004
2025-01-17,2.18202949
2025-01-18,2.12752246
2025-01-19,1.8546016
2025-01-20,2.74364033
2025-01-21,2.69832136
2025-01-22,1.83694185
2025-01-23,2.61870536
2025-01-24,1.90775092
2025-01-25,1.28560174
2025-01-26,1.30274922
2025-01-27,2.07299724
2025-01-28,1.74948912
2025-01-29,1.89868554
2025-01-30,1.91065721
2025-01-31,2.1142042
2025-02-01,1.15990464
2025-02-02,1.39979811
2025-02-03,2.43024149
2025-02-04,2.37491554
2025-02-05,1.84448573
2025-02-06,1.45069486
2025-02-07,1.0847514
2025-02-08,0.81198734
2025-02-09,0.99723061
2025-02-10,1.60559905
2025-02-11,1.76740957
2025-02-12,1.47699315
2025-02-13,1.57855408
2025-02-14,1.811067
2025-02-15,1.68743632
2025-02-16,1.57239677
2025-02-17,1.63526268
2025-02-18,1.42457277
2025-02-19,1.44094263
2025-02-20,1.48352729
2025-02-21,1.68736297
2025-02-22,1.28723757
2025-02-23,0.8977188
2025-02-24,1.55074327
2025-02-25,2.70036606
2025-02-26,3.23255047
2025-02-27,3.00998769
2025-02-28,2.48532359
2025-03-01,2.01688424
2025-03-02,2.60416784
2025-03-03,2.45310121
2025-03-04,2.3505287
2025-03-05,2.06024566
2025-03-06,2.01213927
2025-03-07,2.53451478
2025-03-08,1.60003059
2025-03-09,1.71929116
2025-03-10,1.77876832
2025-03-11,2.22761188
2025-03-12,1.6992585
2025-03-13,1.16734303
2025-03-14,1.2706242
2025-03-15,0.85462748
2025-03-16,0.90744704
2025-03-17,1.48675894
2025-03-18,1.55250693
2025-03-19,1.26167241
2025-03-20,1.7583125
2025-03-21,1.56647799
2025-03-22,0.7946164
2025-03-23,0.60014412
2025-03-24,1.13828879
2025-03-25,1.19926673
2025-03-26,1.13474297
2025-03-27,1.27481279
2025-03-28,1.72972236
2025-03-29,1.5235688
2025-03-30,1.30866006
2025-03-31,2.23221331
2025-04-01,1.60739122
2025-04-02,1.51386801
2025-04-03,1.70720141
2025-04-04,1.36017018
2025-04-05,1.23015291
2025-04-06,1.57112675
2025-04-07,2.55993067
2025-04-08,1.67988789
2025-04-09,2.49136445
2025-04-10,2.11329746
2025-04-11,1.65065129
2025-04-12,1.04654716
2025-04-13,0.91789753
2025-04-14,1.21310294
2025-04-15,1.51015423
2025-04-16,1.05706848
2025-04-17,1.33669784
2025-04-18,1.0462547
2025-04-19,0.69864027
2025-04-20,0.72399429
2025-04-21,1.32429889
2025-04-22,1.46096327
2025-04-23,2.2981474
2025-04-24,1.62372024
2025-04-25,1.97438784
2025-04-26,1.16398132
2025-04-27,0.89888669
2025-04-28,1.71279136
2025-04-29,1.54553821
2025-04-30,1.88418429
2025-05-01,2.33016486
2025-05-02,2.01827294
2025-05-03,1.30291983
2025-05-04,1.42093192
2025-05-05,2.02570471
2025-05-06,2.20999851
2025-05-07,2.1569864
2025-05-08,1.9785712
2025-05-09,2.51386645
2025-05-10,1.44444733
2025-05-11,1.73952308
2025-05-12,1.8337959
2025-05-13,2.55184772
2025-05-14,2.18864741
2025-05-15,2.02539806
2025-05-16,1.74558089
2025-05-17,1.28909586
2025-05-18,0.63613013
2025-05-19,1.10639523
2025-05-20,1.23761243
2025-05-21,1.98496591
2025-05-22,2.21269049
2025-05-23,1.85466259
2025-05-24,1.15438914
2025-05-25,1.20747942
2025-05-26,1.56293393
2025-05-27,1.48627826
2025-05-28,1.33498379
2025-05-29,1.56155251
2025-05-30,1.78179469
2025-05-31,1.3927621
2025-06-01,1.75525083
2025-06-02,2.21880336
2025-06-03,2.1733774
2025-06-04,2.07003262
2025-06-05,2.14091035
2025-06-06,2.10600418
2025-06-07,1.3891059
2025-06-08,1.2700365
2025-06-09,1.63220881
2025-06-10,1.70401298
2025-06-11,1.79891072
2025-06-12,1.2603454
2025-06-13,1.85668664
2025-06-14,1.28120401
2025-06-15,0.99196131
2025-06-16,1.62010131
2025-06-17,1.94072124
2025-06-18,1.3519211
2025-06-19,1.40738213
2025-06-20,1.61298176
2025-06-21,1.04424655
2025-06-22,1.88246277
2025-06-23,2.25242017
2025-06-24,2.49238825
2025-06-25,1.85909656
2025-06-26,1.32334329
2025-06-27,1.98233631
2025-06-28,0.92751033
2025-06-29,0.8772102
2025-06-30,1.85555002
2025-07-01,1.52412731
2025-07-02,1.28863412
2025-07-03,1.6856859
2025-07-04,1.51032939
2025-07-05,0.6443918
2025-07-06,0.56067311
2025-07-07,1.5213655
2025-07-08,1.32221792
2025-07-09,1.11182249
2025-07-10,1.60509212
2025-07-11,2.48170071
2025-07-12,1.3478167
2025-07-13,1.13273302
2025-07-14,2.31475117
2025-07-15,2.73795375
2025-07-16,2.33881828
2025-07-17,2.42534144
2025-07-18,1.88025765
2025-07-19,0.9909812
2025-07-20,0.99030283
2025-07-21,2.3368962
2025-07-22,1.69391421
2025-07-23,1.68345367
2025-07-24,1.59616108
2025-07-25,2.3686626
2025-07-26,0.81638704
2025-07-27,0.97428625
2025-07-28,1.27835633
2025-07-29,1.66599952
2025-07-30,1.48950222
2025-07-31,1.1916395
2025-08-01,1.91024136
2025-08-02,1.51182438
2025-08-03,1.64043267
2025-08-04,1.54126042
2025-08-05,1.48204045
2025-08-06,1.26295839
2025-08-07,1.06985346
2025-08-08,1.31593331
2025-08-09,1.16551216
2025-08-10,1.13899359
2025-08-11,1.67125438
2025-08-12,1.92233003
2025-08-13,1.63644161
2025-08-14,1.40718774
2025-08-15,1.36175416
2025-08-16,1.07229117
2025-08-17,0.951783
2025-08-18,1.33622714
2025-08-19,1.50374706
2025-08-20,1.36995075
2025-08-21,1.34856871
2025-08-22,1.51929702
2025-08-23,1.12046665
2025-08-24,1.10889145
2025-08-25,1.39125318
2025-08-26,1.53224959
2025-08-27,1.22196752
2025-08-28,1.11690538
2025-08-29,1.39200283
2025-08-30,0.87213037
2025-08-31,1.06414858
2025-09-01,1.02562472
2025-09-02,1.07070498
2025-09-03,1.57999223
2025-09-04,1.8756503
2025-09-05,1.98792791
2025-09-06,1.05928412
2025-09-07,0.8049447
2025-09-08,1.25863569
2025-09-09,1.26006194
2025-09-10,1.11635927
2025-09-11,1.05018874
2025-09-12,1.44735259
2025-09-13,0.94913983
2025-09-14,0.735915
2025-09-15,1.39421384
2025-09-16,1.16775268
2025-09-17,1.65810657
2025-09-18,1.58390961
2025-09-19,1.51171158
2025-09-20,1.04288712
2025-09-21,0.86555639
2025-09-22,1.58566314
2025-09-23,1.38972777
2025-09-24,1.28181299
2025-09-25,1.78900543
2025-09-26,2.22768001
2025-09-27,0.95799036
2025-09-28,0.71577758
2025-09-29,1.56405788
2025-09-30,1.39539536
2025-10-01,1.79012057
2025-10-02,2.30791391
2025-10-03,2.59213996
2025-10-04,1.39291289
2025-10-05,1.2150681
2025-10-06,1.85262725
2025-10-07,1.79217547
2025-10-08,2.04047569
2025-10-09,1.93934261
2025-10-10,1.79422277
2025-10-11,1.92256543
2025-10-12,1.49815644
2025-10-13,1.71806866
2025-10-14,2.10814026
2025-10-15,1.84236531
2025-10-16,1.71906998
2025-10-17,2.13170334
2025-10-18,0.97129387
2025-10-19,1.36760112
2025-10-20,1.56918484
2025-10-21,1.9826705
2025-10-22,1.51475277
2025-10-23,1.63522227
2025-10-24,1.16787468
2025-10-25,1.02525402
2025-10-26,1.11180498
2025-10-27,1.50012814
2025-10-28,1.40216266
2025-10-29,1.72651299
2025-10-30,1.44905561
2025-10-31,1.8065692
2025-11-01,1.53359218
2025-11-02,1.27006516
2025-11-03,1.99235985
2025-11-04,3.14757782
2025-11-05,2.41362139
2025-11-06,2.04945743
2025-11-07,2.00641488
2025-11-08,1.70953177
2025-11-09,1.15277933
2025-11-10,1.7320066
2025-11-11,1.97869583
2025-11-12,1.83308346
2025-11-13,1.90346156
2025-11-14,2.50173544
2025-11-15,1.38884911
2025-11-16,1.24408502
2025-11-17,2.55895351
2025-11-18,4.23448077
2025-11-19,3.24251253
2025-11-20,3.05499966
2025-11-21,3.6191259
2025-11-22,3.04020351
2025-11-23,2.89751947
2025-11-24,2.15319568
2025-11-25,2.23563281
2025-11-26,1.74098013
2025-11-27,1.79809819
2025-11-28,1.61032092
2025-11-29,1.39848722
2025-11-30,1.17948438
2025-12-01,2.13167838
2025-12-02,2.23299368
2025-12-03,2.09665561
2025-12-04,1.56060462
2025-12-05,1.99048384
2025-12-06,0.94156111
2025-12-07,0.83405412
2025-12-08,1.35206709
2025-12-09,1.72940077
2025-12-10,1.6615267
2025-12-11,1.63666607
2025-12-12,1.68386823
2025-12-13,1.10636372
2025-12-14,1.30538511
2025-12-15,1.70144183
2025-12-16,1.7575295
2025-12-17,1.97504656
2025-12-18,1.78759214
2025-12-19,1.95245807
2025-12-20,1.60392862
2025-12-21,1.20291879
2025-12-22,1.72208357
2025-12-23,1.85363481
2025-12-24,1.52640674
2025-12-25,1.03501025
2025-12-26,1.50415459
2025-12-27,0.97861446
2025-12-28,0.94421052
2025-12-29,1.8930223
2025-12-30,2.32405295
2025-12-31,2.38808914
2026-01-01,1.28816059
2026-01-02,1.77488388
2026-01-03,1.21802724
2026-01-04,1.38692219
2026-01-05,2.069123
2026-01-06,1.78417946
2026-01-07,1.88624785
2026-01-08,1.95029347
2026-01-09,2.09745256
2026-01-10,1.048675
2026-01-11,1.65693591
2026-01-12,1.51973788
2026-01-13,2.99279189
2026-01-14,3.29557786
2026-01-15,2.76152752
2026-01-16,2.18005089
2026-01-17,1.53095346
2026-01-18,1.41930402
2026-01-19,1.59261623
2026-01-20,2.23262057
2026-01-21,1.87136483
2026-01-22,1.66495664
2026-01-23,2.09516032
2026-01-24,1.43474243
2026-01-25,1.82472773
2026-01-26,1.81815157
2026-01-27,1.96814944
2026-01-28,2.17684124
2026-01-29,1.87336719
2026-01-30,2.56304279
2026-01-31,2.25805671
2026-02-01,2.29482959
2026-02-02,3.34026325
2026-02-03,2.72705008
2026-02-04,2.83538247
2026-02-05,4.93834504
2026-02-06,4.22956974
2026-02-07,2.23013337
2026-02-08,1.69113262
2026-02-09,2.74430996
2026-02-10,2.46454016
2026-02-11,2.05912596
2026-02-12,1.84680572
2026-02-13,1.5037369
2026-02-14,1.17736818
2026-02-15,0.75109435
2026-02-16,1.2030091
2026-02-17,1.16075767
2026-02-18,1.4629761
2026-02-19,1.44147602
2026-02-20,2.24928226
2026-02-21,1.49722852
2026-02-22,0.97457121
2026-02-23,1.66127589
2026-02-24,1.74440356
2026-02-25,2.18765048
2026-02-26,2.34441013
2026-02-27,1.93211725
2026-02-28,1.31956976
2026-03-01,1.23405528
2026-03-02,1.98531116
2026-03-03,2.12820641
2026-03-04,2.56896346
2026-03-05,1.79346873
2026-03-06,1.89267933
2026-03-07,1.09568485
2026-03-08,1.0358002
2026-03-09,1.74595396
2026-03-10,2.14786614
2026-03-11,1.77823995
2026-03-12,1.59148458
2026-03-13,1.90391022
2026-03-14,1.23029366
2026-03-15,1.25714977
2026-03-16,2.3283118
2026-03-17,2.16686959
2026-03-18,1.74525869
2026-03-19,1.44153292
2026-03-20,1.54588569
2026-03-21,0.79462259
2026-03-22,0.76572055
2026-03-23,1.29207549
2026-03-24,1.85431113
2026-03-25,1.34262078
2026-03-26,1.19947637
2026-03-27,1.25104447
2026-03-28,0.64551039
2026-03-29,0.74814534
2026-03-30,1.55116376
2026-03-31,1.45916882
2026-04-01,0.9653918
2026-04-02,1.71379375
2026-04-03,1.39545558
2026-04-04,1.00055269
2026-04-05,0.63389163
2026-04-06,1.29389115
2026-04-07,1.56165393
2026-04-08,1.37618915
2026-04-09,1.2122369
2026-04-10,1.74473431
